Issue.year,Issue.age,Sex,Smoker.Status,Channel
2002,48,F,NS,Online
2003,48,F,NS,Telemarketer
2003,48,F,NS,Agent
2003,48,F,NS,Online
2004,48,F,NS,Telemarketer
2004,48,F,NS,Agent
2004,48,F,NS,Online
2005,48,F,NS,Telemarketer
2005,48,F,NS,Agent
2005,48,F,NS,Online
2006,48,F,NS,Telemarketer
2006,48,F,NS,Agent
2006,48,F,NS,Online
2007,48,F,NS,Telemarketer
2007,48,F,NS,Agent
2007,48,F,NS,Online
2008,48,F,NS,Telemarketer
2008,48,F,NS,Agent
2008,48,F,NS,Online
2009,48,F,NS,Telemarketer
2009,48,F,NS,Agent
2009,48,F,NS,Online
2010,48,F,NS,Telemarketer
2010,48,F,NS,Agent
2010,48,F,NS,Online
2011,48,F,NS,Telemarketer
2011,48,F,NS,Agent
2011,48,F,NS,Online
2012,48,F,NS,Telemarketer
2012,48,F,NS,Agent
2012,48,F,NS,Online
2013,48,F,NS,Telemarketer
2013,48,F,NS,Agent
2013,48,F,NS,Online
2014,48,F,NS,Telemarketer
2014,48,F,NS,Agent
2014,48,F,NS,Online
2015,48,F,NS,Telemarketer
2015,48,F,NS,Agent
2015,48,F,NS,Online
2016,48,F,NS,Telemarketer
2016,48,F,NS,Agent
2016,48,F,NS,Online
2017,48,F,NS,Telemarketer
2017,48,F,NS,Agent
2017,48,F,NS,Online
2018,48,F,NS,Telemarketer
2018,48,F,NS,Agent
2018,48,F,NS,Online
2019,48,F,NS,Telemarketer
2019,48,F,NS,Agent
2019,48,F,NS,Online
2020,48,F,NS,Telemarketer
2020,48,F,NS,Agent
2020,48,F,NS,Online
2021,48,F,NS,Telemarketer
2021,48,F,NS,Agent
2021,48,F,NS,Online
2022,48,F,NS,Telemarketer
2022,48,F,NS,Agent
2022,48,F,NS,Online
2023,48,F,NS,Telemarketer
2023,48,F,NS,Agent
2023,48,F,NS,Online
2001,48,F,S,Telemarketer
2001,48,F,S,Agent
2001,48,F,S,Online
2002,48,F,S,Telemarketer
2002,48,F,S,Agent
2002,48,F,S,Online
2003,48,F,S,Telemarketer
2003,48,F,S,Agent
2003,48,F,S,Online
2004,48,F,S,Telemarketer
2004,48,F,S,Agent
2004,48,F,S,Online
2005,48,F,S,Telemarketer
2005,48,F,S,Agent
2005,48,F,S,Online
2006,48,F,S,Telemarketer
2006,48,F,S,Agent
2006,48,F,S,Online
2007,48,F,S,Telemarketer
2007,48,F,S,Agent
2007,48,F,S,Online
2008,48,F,S,Telemarketer
2008,48,F,S,Agent
2008,48,F,S,Online
2009,48,F,S,Telemarketer
2009,48,F,S,Agent
2009,48,F,S,Online
2010,48,F,S,Telemarketer
2010,48,F,S,Agent
2010,48,F,S,Online
2011,48,F,S,Telemarketer
2011,48,F,S,Agent
2011,48,F,S,Online
2012,48,F,S,Telemarketer
2012,48,F,S,Agent
2012,48,F,S,Online
2013,48,F,S,Telemarketer
2013,48,F,S,Agent
2013,48,F,S,Online
2014,48,F,S,Telemarketer
2014,48,F,S,Agent
2014,48,F,S,Online
2015,48,F,S,Telemarketer
2015,48,F,S,Agent
2015,48,F,S,Online
2016,48,F,S,Telemarketer
2016,48,F,S,Agent
2016,48,F,S,Online
2017,48,F,S,Telemarketer
2017,48,F,S,Agent
2017,48,F,S,Online
2018,48,F,S,Telemarketer
2018,48,F,S,Agent
2018,48,F,S,Online
2019,48,F,S,Telemarketer
2019,48,F,S,Agent
2019,48,F,S,Online
2020,48,F,S,Telemarketer
2020,48,F,S,Agent
2020,48,F,S,Online
2021,48,F,S,Telemarketer
2021,48,F,S,Agent
2021,48,F,S,Online
2022,48,F,S,Telemarketer
2022,48,F,S,Agent
2022,48,F,S,Online
2023,48,F,S,Telemarketer
2023,48,F,S,Agent
2023,48,F,S,Online
2001,49,M,NS,Telemarketer
2001,49,M,NS,Agent
2001,49,M,NS,Online
2002,49,M,NS,Telemarketer
2002,49,M,NS,Agent
2002,49,M,NS,Online
2003,49,M,NS,Telemarketer
2003,49,M,NS,Agent
2003,49,M,NS,Online
2004,49,M,NS,Telemarketer
2004,49,M,NS,Agent
2004,49,M,NS,Online
2005,49,M,NS,Telemarketer
2005,49,M,NS,Agent
2005,49,M,NS,Online
2006,49,M,NS,Telemarketer
2006,49,M,NS,Agent
2006,49,M,NS,Online
2007,49,M,NS,Telemarketer
2007,49,M,NS,Agent
2007,49,M,NS,Online
2008,49,M,NS,Telemarketer
2008,49,M,NS,Agent
2008,49,M,NS,Online
2009,49,M,NS,Telemarketer
2009,49,M,NS,Agent
2009,49,M,NS,Online
2010,49,M,NS,Telemarketer
2010,49,M,NS,Agent
2010,49,M,NS,Online
2011,49,M,NS,Telemarketer
2011,49,M,NS,Agent
2011,49,M,NS,Online
2012,49,M,NS,Telemarketer
2012,49,M,NS,Agent
2012,49,M,NS,Online
2013,49,M,NS,Telemarketer
2013,49,M,NS,Agent
2013,49,M,NS,Online
2014,49,M,NS,Telemarketer
2014,49,M,NS,Agent
2014,49,M,NS,Online
2015,49,M,NS,Telemarketer
2015,49,M,NS,Agent
2015,49,M,NS,Online
2016,49,M,NS,Telemarketer
2016,49,M,NS,Agent
2016,49,M,NS,Online
2017,49,M,NS,Telemarketer
2017,49,M,NS,Agent
2017,49,M,NS,Online
2018,49,M,NS,Telemarketer
2018,49,M,NS,Agent
2018,49,M,NS,Online
2019,49,M,NS,Telemarketer
2019,49,M,NS,Agent
2019,49,M,NS,Online
2020,49,M,NS,Telemarketer
2020,49,M,NS,Agent
2020,49,M,NS,Online
2021,49,M,NS,Telemarketer
2021,49,M,NS,Agent
2021,49,M,NS,Online
2022,49,M,NS,Telemarketer
2022,49,M,NS,Agent
2022,49,M,NS,Online
2023,49,M,NS,Telemarketer
2023,49,M,NS,Agent
2023,49,M,NS,Online
2001,49,M,S,Telemarketer
2001,49,M,S,Agent
2001,49,M,S,Online
2002,49,M,S,Telemarketer
2002,49,M,S,Agent
2002,49,M,S,Online
2003,49,M,S,Telemarketer
2003,49,M,S,Agent
2003,49,M,S,Online
2004,49,M,S,Telemarketer
2004,49,M,S,Agent
2004,49,M,S,Online
2005,49,M,S,Telemarketer
2005,49,M,S,Agent
2005,49,M,S,Online
2006,49,M,S,Telemarketer
2006,49,M,S,Agent
2006,49,M,S,Online
2007,49,M,S,Telemarketer
2007,49,M,S,Agent
2007,49,M,S,Online
2008,49,M,S,Telemarketer
2008,49,M,S,Agent
2008,49,M,S,Online
2009,49,M,S,Telemarketer
2009,49,M,S,Agent
2009,49,M,S,Online
2010,49,M,S,Telemarketer
2010,49,M,S,Agent
2010,49,M,S,Online
2011,49,M,S,Telemarketer
2011,49,M,S,Agent
2011,49,M,S,Online
2012,49,M,S,Telemarketer
2012,49,M,S,Agent
2012,49,M,S,Online
2013,49,M,S,Telemarketer
2013,49,M,S,Agent
2013,49,M,S,Online
2014,49,M,S,Telemarketer
2014,49,M,S,Agent
2014,49,M,S,Online
2015,49,M,S,Telemarketer
2015,49,M,S,Agent
2015,49,M,S,Online
2016,49,M,S,Telemarketer
2016,49,M,S,Agent
2016,49,M,S,Online
2017,49,M,S,Telemarketer
2017,49,M,S,Agent
2017,49,M,S,Online
2018,49,M,S,Telemarketer
2018,49,M,S,Agent
2018,49,M,S,Online
2019,49,M,S,Telemarketer
2019,49,M,S,Agent
2019,49,M,S,Online
2020,49,M,S,Telemarketer
2020,49,M,S,Agent
2020,49,M,S,Online
2021,49,M,S,Telemarketer
2021,49,M,S,Agent
2021,49,M,S,Online
2022,49,M,S,Telemarketer
2022,49,M,S,Agent
2022,49,M,S,Online
2023,49,M,S,Telemarketer
2023,49,M,S,Agent
2023,49,M,S,Online
2001,49,F,NS,Telemarketer
2001,49,F,NS,Agent
2001,49,F,NS,Online
2002,49,F,NS,Telemarketer
2002,49,F,NS,Agent
2002,49,F,NS,Online
2003,49,F,NS,Telemarketer
2003,49,F,NS,Agent
2003,49,F,NS,Online
2004,49,F,NS,Telemarketer
2004,49,F,NS,Agent
2004,49,F,NS,Online
2005,49,F,NS,Telemarketer
2005,49,F,NS,Agent
2005,49,F,NS,Online
2006,49,F,NS,Telemarketer
2006,49,F,NS,Agent
2006,49,F,NS,Online
2007,49,F,NS,Telemarketer
2007,49,F,NS,Agent
2007,49,F,NS,Online
2008,49,F,NS,Telemarketer
2008,49,F,NS,Agent
2008,49,F,NS,Online
2009,49,F,NS,Telemarketer
2009,49,F,NS,Agent
2009,49,F,NS,Online
2010,49,F,NS,Telemarketer
2010,49,F,NS,Agent
2010,49,F,NS,Online
2011,49,F,NS,Telemarketer
2011,49,F,NS,Agent
2011,49,F,NS,Online
2012,49,F,NS,Telemarketer
2012,49,F,NS,Agent
2012,49,F,NS,Online
2013,49,F,NS,Telemarketer
2013,49,F,NS,Agent
2013,49,F,NS,Online
2014,49,F,NS,Telemarketer
2014,49,F,NS,Agent
2014,49,F,NS,Online
2015,49,F,NS,Telemarketer
2015,49,F,NS,Agent
2015,49,F,NS,Online
2016,49,F,NS,Telemarketer
2016,49,F,NS,Agent
2016,49,F,NS,Online
2017,49,F,NS,Telemarketer
2017,49,F,NS,Agent
2017,49,F,NS,Online
2018,49,F,NS,Telemarketer
2018,49,F,NS,Agent
2018,49,F,NS,Online
2019,49,F,NS,Telemarketer
2019,49,F,NS,Agent
2019,49,F,NS,Online
2020,49,F,NS,Telemarketer
2020,49,F,NS,Agent
2020,49,F,NS,Online
2021,49,F,NS,Telemarketer
2021,49,F,NS,Agent
2021,49,F,NS,Online
2022,49,F,NS,Telemarketer
2022,49,F,NS,Agent
2022,49,F,NS,Online
2023,49,F,NS,Telemarketer
2023,49,F,NS,Agent
2023,49,F,NS,Online
2001,49,F,S,Telemarketer
2001,49,F,S,Agent
2001,49,F,S,Online
2002,49,F,S,Telemarketer
2002,49,F,S,Agent
2002,49,F,S,Online
2003,49,F,S,Telemarketer
2003,49,F,S,Agent
2003,49,F,S,Online
2004,49,F,S,Telemarketer
2004,49,F,S,Agent
2004,49,F,S,Online
2005,49,F,S,Telemarketer
2005,49,F,S,Agent
2005,49,F,S,Online
2006,49,F,S,Telemarketer
2006,49,F,S,Agent
2006,49,F,S,Online
2007,49,F,S,Telemarketer
2007,49,F,S,Agent
2007,49,F,S,Online
2008,49,F,S,Telemarketer
2008,49,F,S,Agent
2008,49,F,S,Online
2009,49,F,S,Telemarketer
2009,49,F,S,Agent
2009,49,F,S,Online
2010,49,F,S,Telemarketer
2010,49,F,S,Agent
2010,49,F,S,Online
2011,49,F,S,Telemarketer
2011,49,F,S,Agent
2011,49,F,S,Online
2012,49,F,S,Telemarketer
2012,49,F,S,Agent
2012,49,F,S,Online
2013,49,F,S,Telemarketer
2013,49,F,S,Agent
2013,49,F,S,Online
2014,49,F,S,Telemarketer
2014,49,F,S,Agent
2014,49,F,S,Online
2015,49,F,S,Telemarketer
2015,49,F,S,Agent
2015,49,F,S,Online
2016,49,F,S,Telemarketer
2016,49,F,S,Agent
2016,49,F,S,Online
2017,49,F,S,Telemarketer
2017,49,F,S,Agent
2017,49,F,S,Online
2018,49,F,S,Telemarketer
2018,49,F,S,Agent
2018,49,F,S,Online
2019,49,F,S,Telemarketer
2019,49,F,S,Agent
2019,49,F,S,Online
2020,49,F,S,Telemarketer
2020,49,F,S,Agent
2020,49,F,S,Online
2021,49,F,S,Telemarketer
2021,49,F,S,Agent
2021,49,F,S,Online
2022,49,F,S,Telemarketer
2022,49,F,S,Agent
2022,49,F,S,Online
2023,49,F,S,Telemarketer
2023,49,F,S,Agent
2023,49,F,S,Online
2001,50,M,NS,Telemarketer
2001,50,M,NS,Agent
2001,50,M,NS,Online
2002,50,M,NS,Telemarketer
2002,50,M,NS,Agent
2002,50,M,NS,Online
2003,50,M,NS,Telemarketer
2003,50,M,NS,Agent
2003,50,M,NS,Online
2004,50,M,NS,Telemarketer
2004,50,M,NS,Agent
2004,50,M,NS,Online
2005,50,M,NS,Telemarketer
2005,50,M,NS,Agent
2005,50,M,NS,Online
2006,50,M,NS,Telemarketer
2006,50,M,NS,Agent
2006,50,M,NS,Online
2007,50,M,NS,Telemarketer
2007,50,M,NS,Agent
2007,50,M,NS,Online
2008,50,M,NS,Telemarketer
2008,50,M,NS,Agent
2008,50,M,NS,Online
2009,50,M,NS,Telemarketer
2009,50,M,NS,Agent
2009,50,M,NS,Online
2010,50,M,NS,Telemarketer
2010,50,M,NS,Agent
2010,50,M,NS,Online
2011,50,M,NS,Telemarketer
2011,50,M,NS,Agent
2011,50,M,NS,Online
2012,50,M,NS,Telemarketer
2012,50,M,NS,Agent
2012,50,M,NS,Online
2013,50,M,NS,Telemarketer
2013,50,M,NS,Agent
2013,50,M,NS,Online
2014,50,M,NS,Telemarketer
2014,50,M,NS,Agent
2014,50,M,NS,Online
2015,50,M,NS,Telemarketer
2015,50,M,NS,Agent
2015,50,M,NS,Online
2016,50,M,NS,Telemarketer
2016,50,M,NS,Agent
2016,50,M,NS,Online
2017,50,M,NS,Telemarketer
2017,50,M,NS,Agent
2017,50,M,NS,Online
2018,50,M,NS,Telemarketer
2018,50,M,NS,Agent
2018,50,M,NS,Online
2019,50,M,NS,Telemarketer
2019,50,M,NS,Agent
2019,50,M,NS,Online
2020,50,M,NS,Telemarketer
2020,50,M,NS,Agent
2020,50,M,NS,Online
2021,50,M,NS,Telemarketer
2021,50,M,NS,Agent
2021,50,M,NS,Online
2022,50,M,NS,Telemarketer
2022,50,M,NS,Agent
2022,50,M,NS,Online
2023,50,M,NS,Telemarketer
2023,50,M,NS,Agent
2023,50,M,NS,Online
2001,50,M,S,Telemarketer
2001,50,M,S,Agent
2001,50,M,S,Online
2002,50,M,S,Telemarketer
2002,50,M,S,Agent
2002,50,M,S,Online
2003,50,M,S,Telemarketer
2003,50,M,S,Agent
2003,50,M,S,Online
2004,50,M,S,Telemarketer
2004,50,M,S,Agent
2004,50,M,S,Online
2005,50,M,S,Telemarketer
2005,50,M,S,Agent
2005,50,M,S,Online
2006,50,M,S,Telemarketer
2006,50,M,S,Agent
2006,50,M,S,Online
2007,50,M,S,Telemarketer
2007,50,M,S,Agent
2007,50,M,S,Online
2008,50,M,S,Telemarketer
2008,50,M,S,Agent
2008,50,M,S,Online
2009,50,M,S,Telemarketer
2009,50,M,S,Agent
2009,50,M,S,Online
2010,50,M,S,Telemarketer
2010,50,M,S,Agent
2010,50,M,S,Online
2011,50,M,S,Telemarketer
2011,50,M,S,Agent
2011,50,M,S,Online
2012,50,M,S,Telemarketer
2012,50,M,S,Agent
2012,50,M,S,Online
2013,50,M,S,Telemarketer
2013,50,M,S,Agent
2013,50,M,S,Online
2014,50,M,S,Telemarketer
2014,50,M,S,Agent
2014,50,M,S,Online
2015,50,M,S,Telemarketer
2015,50,M,S,Agent
2015,50,M,S,Online
2016,50,M,S,Telemarketer
2016,50,M,S,Agent
2016,50,M,S,Online
2017,50,M,S,Telemarketer
2017,50,M,S,Agent
2017,50,M,S,Online
2018,50,M,S,Telemarketer
2018,50,M,S,Agent
2018,50,M,S,Online
2019,50,M,S,Telemarketer
2019,50,M,S,Agent
2019,50,M,S,Online
2020,50,M,S,Telemarketer
2020,50,M,S,Agent
2020,50,M,S,Online
2021,50,M,S,Telemarketer
2021,50,M,S,Agent
2021,50,M,S,Online
2022,50,M,S,Telemarketer
2022,50,M,S,Agent
2022,50,M,S,Online
2023,50,M,S,Telemarketer
2023,50,M,S,Agent
2023,50,M,S,Online
2001,50,F,NS,Telemarketer
2001,50,F,NS,Agent
2001,50,F,NS,Online
2002,50,F,NS,Telemarketer
2002,50,F,NS,Agent
2002,50,F,NS,Online
2003,50,F,NS,Telemarketer
2003,50,F,NS,Agent
2003,50,F,NS,Online
2004,50,F,NS,Telemarketer
2004,50,F,NS,Agent
2004,50,F,NS,Online
2005,50,F,NS,Telemarketer
2005,50,F,NS,Agent
2005,50,F,NS,Online
2006,50,F,NS,Telemarketer
2006,50,F,NS,Agent
2006,50,F,NS,Online
2007,50,F,NS,Telemarketer
2007,50,F,NS,Agent
2007,50,F,NS,Online
2008,50,F,NS,Telemarketer
2008,50,F,NS,Agent
2008,50,F,NS,Online
2009,50,F,NS,Telemarketer
2009,50,F,NS,Agent
2009,50,F,NS,Online
2010,50,F,NS,Telemarketer
2010,50,F,NS,Agent
2010,50,F,NS,Online
2011,50,F,NS,Telemarketer
2011,50,F,NS,Agent
2011,50,F,NS,Online
2012,50,F,NS,Telemarketer
2012,50,F,NS,Agent
2012,50,F,NS,Online
2013,50,F,NS,Telemarketer
2013,50,F,NS,Agent
2013,50,F,NS,Online
2014,50,F,NS,Telemarketer
2014,50,F,NS,Agent
2014,50,F,NS,Online
2015,50,F,NS,Telemarketer
2015,50,F,NS,Agent
2015,50,F,NS,Online
2016,50,F,NS,Telemarketer
2016,50,F,NS,Agent
2016,50,F,NS,Online
2017,50,F,NS,Telemarketer
2017,50,F,NS,Agent
2017,50,F,NS,Online
2018,50,F,NS,Telemarketer
2018,50,F,NS,Agent
2018,50,F,NS,Online
2019,50,F,NS,Telemarketer
2019,50,F,NS,Agent
2019,50,F,NS,Online
2020,50,F,NS,Telemarketer
2020,50,F,NS,Agent
2020,50,F,NS,Online
2021,50,F,NS,Telemarketer
2021,50,F,NS,Agent
2021,50,F,NS,Online
2022,50,F,NS,Telemarketer
2022,50,F,NS,Agent
2022,50,F,NS,Online
2023,50,F,NS,Telemarketer
2023,50,F,NS,Agent
2023,50,F,NS,Online
2001,50,F,S,Telemarketer
2001,50,F,S,Agent
2001,50,F,S,Online
2002,50,F,S,Telemarketer
2002,50,F,S,Agent
2002,50,F,S,Online
2003,50,F,S,Telemarketer
2003,50,F,S,Agent
2003,50,F,S,Online
2004,50,F,S,Telemarketer
2004,50,F,S,Agent
2004,50,F,S,Online
2005,50,F,S,Telemarketer
2005,50,F,S,Agent
2005,50,F,S,Online
2006,50,F,S,Telemarketer
2006,50,F,S,Agent
2006,50,F,S,Online
2007,50,F,S,Telemarketer
2007,50,F,S,Agent
2007,50,F,S,Online
2008,50,F,S,Telemarketer
2008,50,F,S,Agent
2008,50,F,S,Online
2009,50,F,S,Telemarketer
2009,50,F,S,Agent
2009,50,F,S,Online
2010,50,F,S,Telemarketer
2010,50,F,S,Agent
2010,50,F,S,Online
2011,50,F,S,Telemarketer
2011,50,F,S,Agent
2011,50,F,S,Online
2012,50,F,S,Telemarketer
2012,50,F,S,Agent
2012,50,F,S,Online
2013,50,F,S,Telemarketer
2013,50,F,S,Agent
2013,50,F,S,Online
2014,50,F,S,Telemarketer
2014,50,F,S,Agent
2014,50,F,S,Online
2015,50,F,S,Telemarketer
2015,50,F,S,Agent
2015,50,F,S,Online
2016,50,F,S,Telemarketer
2016,50,F,S,Agent
2016,50,F,S,Online
2017,50,F,S,Telemarketer
2017,50,F,S,Agent
2017,50,F,S,Online
2018,50,F,S,Telemarketer
2018,50,F,S,Agent
2018,50,F,S,Online
2019,50,F,S,Telemarketer
2019,50,F,S,Agent
2019,50,F,S,Online
2020,50,F,S,Telemarketer
2020,50,F,S,Agent
2020,50,F,S,Online
2021,50,F,S,Telemarketer
2021,50,F,S,Agent
2021,50,F,S,Online
2022,50,F,S,Telemarketer
2022,50,F,S,Agent
2022,50,F,S,Online
2023,50,F,S,Telemarketer
2023,50,F,S,Agent
2023,50,F,S,Online
2001,51,M,NS,Telemarketer
2001,51,M,NS,Agent
2001,51,M,NS,Online
2002,51,M,NS,Telemarketer
2002,51,M,NS,Agent
2002,51,M,NS,Online
2003,51,M,NS,Telemarketer
2003,51,M,NS,Agent
2003,51,M,NS,Online
2004,51,M,NS,Telemarketer
2004,51,M,NS,Agent
2004,51,M,NS,Online
2005,51,M,NS,Telemarketer
2005,51,M,NS,Agent
2005,51,M,NS,Online
2006,51,M,NS,Telemarketer
2006,51,M,NS,Agent
2006,51,M,NS,Online
2007,51,M,NS,Telemarketer
2007,51,M,NS,Agent
2007,51,M,NS,Online
2008,51,M,NS,Telemarketer
2008,51,M,NS,Agent
2008,51,M,NS,Online
2009,51,M,NS,Telemarketer
2009,51,M,NS,Agent
2009,51,M,NS,Online
2010,51,M,NS,Telemarketer
2010,51,M,NS,Agent
2010,51,M,NS,Online
2011,51,M,NS,Telemarketer
2011,51,M,NS,Agent
2011,51,M,NS,Online
2012,51,M,NS,Telemarketer
2012,51,M,NS,Agent
2012,51,M,NS,Online
2013,51,M,NS,Telemarketer
2013,51,M,NS,Agent
2013,51,M,NS,Online
2014,51,M,NS,Telemarketer
2014,51,M,NS,Agent
2014,51,M,NS,Online
2015,51,M,NS,Telemarketer
2015,51,M,NS,Agent
2015,51,M,NS,Online
2016,51,M,NS,Telemarketer
2016,51,M,NS,Agent
2016,51,M,NS,Online
2017,51,M,NS,Telemarketer
2017,51,M,NS,Agent
2017,51,M,NS,Online
2018,51,M,NS,Telemarketer
2018,51,M,NS,Agent
2018,51,M,NS,Online
2019,51,M,NS,Telemarketer
2019,51,M,NS,Agent
2019,51,M,NS,Online
2020,51,M,NS,Telemarketer
2020,51,M,NS,Agent
2020,51,M,NS,Online
2021,51,M,NS,Telemarketer
2021,51,M,NS,Agent
2021,51,M,NS,Online
2022,51,M,NS,Telemarketer
2022,51,M,NS,Agent
2022,51,M,NS,Online
2023,51,M,NS,Telemarketer
2023,51,M,NS,Agent
2023,51,M,NS,Online
2001,51,M,S,Telemarketer
2001,51,M,S,Agent
2001,51,M,S,Online
2002,51,M,S,Telemarketer
2002,51,M,S,Agent
2002,51,M,S,Online
2003,51,M,S,Telemarketer
2003,51,M,S,Agent
2003,51,M,S,Online
2004,51,M,S,Telemarketer
2004,51,M,S,Agent
2004,51,M,S,Online
2005,51,M,S,Telemarketer
2005,51,M,S,Agent
2005,51,M,S,Online
2006,51,M,S,Telemarketer
2006,51,M,S,Agent
2006,51,M,S,Online
2007,51,M,S,Telemarketer
2007,51,M,S,Agent
2007,51,M,S,Online
2008,51,M,S,Telemarketer
2008,51,M,S,Agent
2008,51,M,S,Online
2009,51,M,S,Telemarketer
2009,51,M,S,Agent
2009,51,M,S,Online
2010,51,M,S,Telemarketer
2010,51,M,S,Agent
2010,51,M,S,Online
2011,51,M,S,Telemarketer
2011,51,M,S,Agent
2011,51,M,S,Online
2012,51,M,S,Telemarketer
2012,51,M,S,Agent
2012,51,M,S,Online
2013,51,M,S,Telemarketer
2013,51,M,S,Agent
2013,51,M,S,Online
2014,51,M,S,Telemarketer
2014,51,M,S,Agent
2014,51,M,S,Online
2015,51,M,S,Telemarketer
2015,51,M,S,Agent
2015,51,M,S,Online
2016,51,M,S,Telemarketer
2016,51,M,S,Agent
2016,51,M,S,Online
2017,51,M,S,Telemarketer
2017,51,M,S,Agent
2017,51,M,S,Online
2018,51,M,S,Telemarketer
2018,51,M,S,Agent
2018,51,M,S,Online
2019,51,M,S,Telemarketer
2019,51,M,S,Agent
2019,51,M,S,Online
2020,51,M,S,Telemarketer
2020,51,M,S,Agent
2020,51,M,S,Online
2021,51,M,S,Telemarketer
2021,51,M,S,Agent
2021,51,M,S,Online
2022,51,M,S,Telemarketer
2022,51,M,S,Agent
2022,51,M,S,Online
2023,51,M,S,Telemarketer
2023,51,M,S,Agent
2023,51,M,S,Online
2001,51,F,NS,Telemarketer
2001,51,F,NS,Agent
2001,51,F,NS,Online
2002,51,F,NS,Telemarketer
2002,51,F,NS,Agent
2002,51,F,NS,Online
2003,51,F,NS,Telemarketer
2003,51,F,NS,Agent
2003,51,F,NS,Online
2004,51,F,NS,Telemarketer
2004,51,F,NS,Agent
2004,51,F,NS,Online
2005,51,F,NS,Telemarketer
2005,51,F,NS,Agent
2005,51,F,NS,Online
2006,51,F,NS,Telemarketer
2006,51,F,NS,Agent
2006,51,F,NS,Online
2007,51,F,NS,Telemarketer
2007,51,F,NS,Agent
2007,51,F,NS,Online
2008,51,F,NS,Telemarketer
2008,51,F,NS,Agent
2008,51,F,NS,Online
2009,51,F,NS,Telemarketer
2009,51,F,NS,Agent
2009,51,F,NS,Online
2010,51,F,NS,Telemarketer
2010,51,F,NS,Agent
2010,51,F,NS,Online
2011,51,F,NS,Telemarketer
2011,51,F,NS,Agent
2011,51,F,NS,Online
2012,51,F,NS,Telemarketer
2012,51,F,NS,Agent
2012,51,F,NS,Online
2013,51,F,NS,Telemarketer
2013,51,F,NS,Agent
2013,51,F,NS,Online
2014,51,F,NS,Telemarketer
2014,51,F,NS,Agent
2014,51,F,NS,Online
2015,51,F,NS,Telemarketer
2015,51,F,NS,Agent
2015,51,F,NS,Online
2016,51,F,NS,Telemarketer
2016,51,F,NS,Agent
2016,51,F,NS,Online
2017,51,F,NS,Telemarketer
2017,51,F,NS,Agent
2017,51,F,NS,Online
2018,51,F,NS,Telemarketer
2018,51,F,NS,Agent
2018,51,F,NS,Online
2019,51,F,NS,Telemarketer
2019,51,F,NS,Agent
2019,51,F,NS,Online
2020,51,F,NS,Telemarketer
2020,51,F,NS,Agent
2020,51,F,NS,Online
2021,51,F,NS,Telemarketer
2021,51,F,NS,Agent
2021,51,F,NS,Online
2022,51,F,NS,Telemarketer
2022,51,F,NS,Agent
2022,51,F,NS,Online
2023,51,F,NS,Telemarketer
2023,51,F,NS,Agent
2023,51,F,NS,Online
2001,51,F,S,Telemarketer
2001,51,F,S,Agent
2001,51,F,S,Online
2002,51,F,S,Telemarketer
2002,51,F,S,Agent
2002,51,F,S,Online
2003,51,F,S,Telemarketer
2003,51,F,S,Agent
2003,51,F,S,Online
2004,51,F,S,Telemarketer
2004,51,F,S,Agent
2004,51,F,S,Online
2005,51,F,S,Telemarketer
2005,51,F,S,Agent
2005,51,F,S,Online
2006,51,F,S,Telemarketer
2006,51,F,S,Agent
2006,51,F,S,Online
2007,51,F,S,Telemarketer
2007,51,F,S,Agent
2007,51,F,S,Online
2008,51,F,S,Telemarketer
2008,51,F,S,Agent
2008,51,F,S,Online
2009,51,F,S,Telemarketer
2009,51,F,S,Agent
2009,51,F,S,Online
2010,51,F,S,Telemarketer
2010,51,F,S,Agent
2010,51,F,S,Online
2011,51,F,S,Telemarketer
2011,51,F,S,Agent
2011,51,F,S,Online
2012,51,F,S,Telemarketer
2012,51,F,S,Agent
2012,51,F,S,Online
2013,51,F,S,Telemarketer
2013,51,F,S,Agent
2013,51,F,S,Online
2014,51,F,S,Telemarketer
2014,51,F,S,Agent
2014,51,F,S,Online
2015,51,F,S,Telemarketer
2015,51,F,S,Agent
2015,51,F,S,Online
2016,51,F,S,Telemarketer
2016,51,F,S,Agent
2016,51,F,S,Online
2017,51,F,S,Telemarketer
2017,51,F,S,Agent
2017,51,F,S,Online
2018,51,F,S,Telemarketer
2018,51,F,S,Agent
2018,51,F,S,Online
2019,51,F,S,Telemarketer
2019,51,F,S,Agent
2019,51,F,S,Online
2020,51,F,S,Telemarketer
2020,51,F,S,Agent
2020,51,F,S,Online
2021,51,F,S,Telemarketer
2021,51,F,S,Agent
2021,51,F,S,Online
2022,51,F,S,Telemarketer
2022,51,F,S,Agent
2022,51,F,S,Online
2023,51,F,S,Telemarketer
2023,51,F,S,Agent
2023,51,F,S,Online
2001,52,M,NS,Telemarketer
2001,52,M,NS,Agent
2001,52,M,NS,Online
2002,52,M,NS,Telemarketer
2002,52,M,NS,Agent
2002,52,M,NS,Online
2003,52,M,NS,Telemarketer
2003,52,M,NS,Agent
2003,52,M,NS,Online
2004,52,M,NS,Telemarketer
2004,52,M,NS,Agent
2004,52,M,NS,Online
2005,52,M,NS,Telemarketer
2005,52,M,NS,Agent
2005,52,M,NS,Online
2006,52,M,NS,Telemarketer
2006,52,M,NS,Agent
2006,52,M,NS,Online
2007,52,M,NS,Telemarketer
2007,52,M,NS,Agent
2007,52,M,NS,Online
2008,52,M,NS,Telemarketer
2008,52,M,NS,Agent
2008,52,M,NS,Online
