Model Point Number,Policy.type,Issue.year,Issue.age,Sex,Face.amount,Smoker.Status,Underwriting.Class,Distribution.Channel
923,SPWL,2024,58,F,100000,NS,low risk,Agent
924,SPWL,2024,59,F,100000,NS,low risk,Agent
925,SPWL,2024,60,F,100000,NS,low risk,Agent
926,SPWL,2024,61,F,100000,NS,low risk,Agent
927,SPWL,2024,62,F,100000,NS,low risk,Agent
928,SPWL,2024,63,F,100000,NS,low risk,Agent
929,SPWL,2024,64,F,100000,NS,low risk,Agent
930,SPWL,2024,65,F,100000,NS,low risk,Agent
931,SPWL,2024,35,F,100000,NS,low risk,Agent
932,SPWL,2024,36,F,100000,NS,low risk,Agent
933,SPWL,2024,37,F,100000,NS,low risk,Agent
934,SPWL,2024,38,F,100000,NS,low risk,Agent
935,SPWL,2024,39,F,100000,NS,low risk,Agent
936,SPWL,2024,40,F,100000,NS,low risk,Agent
937,SPWL,2024,41,F,100000,NS,low risk,Agent
938,SPWL,2024,42,F,100000,NS,low risk,Agent
939,SPWL,2024,43,F,100000,NS,low risk,Agent
940,SPWL,2024,44,F,100000,NS,low risk,Agent
941,SPWL,2024,45,F,100000,NS,low risk,Agent
942,SPWL,2024,46,F,100000,NS,low risk,Agent
943,SPWL,2024,47,F,100000,NS,low risk,Agent
944,SPWL,2024,48,F,100000,NS,low risk,Agent
945,SPWL,2024,49,F,100000,NS,low risk,Agent
946,SPWL,2024,50,F,100000,NS,low risk,Agent
947,SPWL,2024,51,F,100000,NS,low risk,Agent
948,SPWL,2024,52,F,100000,NS,low risk,Agent
949,SPWL,2024,53,F,100000,NS,low risk,Agent
950,SPWL,2024,54,F,100000,NS,low risk,Agent
951,SPWL,2024,55,F,100000,NS,low risk,Agent
952,SPWL,2024,56,F,100000,NS,low risk,Agent
953,SPWL,2024,57,F,100000,NS,low risk,Agent
954,SPWL,2024,58,F,100000,NS,low risk,Agent
955,SPWL,2024,59,F,100000,NS,low risk,Agent
956,SPWL,2024,60,F,100000,NS,low risk,Agent
957,SPWL,2024,61,F,100000,NS,low risk,Agent
958,SPWL,2024,62,F,100000,NS,low risk,Agent
959,SPWL,2024,63,F,100000,NS,low risk,Agent
960,SPWL,2024,64,F,100000,NS,low risk,Agent
961,SPWL,2024,65,F,100000,NS,low risk,Agent
962,SPWL,2024,35,F,100000,NS,low risk,Agent
963,SPWL,2024,36,F,100000,NS,low risk,Agent
964,SPWL,2024,37,F,100000,NS,low risk,Agent
965,SPWL,2024,38,F,100000,NS,low risk,Agent
966,SPWL,2024,39,F,100000,NS,low risk,Agent
967,SPWL,2024,40,F,100000,NS,low risk,Agent
968,SPWL,2024,41,F,100000,NS,low risk,Agent
969,SPWL,2024,42,F,100000,NS,low risk,Agent
970,SPWL,2024,43,F,100000,NS,low risk,Agent
971,SPWL,2024,44,F,100000,NS,low risk,Agent
972,SPWL,2024,45,F,100000,NS,low risk,Agent
973,SPWL,2024,46,F,100000,NS,low risk,Agent
974,SPWL,2024,47,F,100000,NS,low risk,Agent
975,SPWL,2024,48,F,100000,NS,low risk,Agent
976,SPWL,2024,49,F,100000,NS,low risk,Agent
977,SPWL,2024,50,F,100000,NS,low risk,Agent
978,SPWL,2024,51,F,100000,NS,low risk,Agent
979,SPWL,2024,52,F,100000,NS,low risk,Agent
980,SPWL,2024,53,F,100000,NS,low risk,Agent
981,SPWL,2024,54,F,100000,NS,low risk,Agent
982,SPWL,2024,55,F,100000,NS,low risk,Agent
983,SPWL,2024,56,F,100000,NS,low risk,Agent
984,SPWL,2024,57,F,100000,NS,low risk,Agent
985,SPWL,2024,58,F,100000,NS,low risk,Agent
986,SPWL,2024,59,F,100000,NS,low risk,Agent
987,SPWL,2024,60,F,100000,NS,low risk,Agent
988,SPWL,2024,61,F,100000,NS,low risk,Agent
989,SPWL,2024,62,F,100000,NS,low risk,Agent
990,SPWL,2024,63,F,100000,NS,low risk,Agent
991,SPWL,2024,64,F,100000,NS,low risk,Agent
992,SPWL,2024,65,F,100000,NS,low risk,Agent
993,SPWL,2024,35,F,100000,NS,low risk,Agent
994,SPWL,2024,36,F,100000,NS,low risk,Agent
995,SPWL,2024,37,F,100000,NS,low risk,Agent
996,SPWL,2024,38,F,100000,NS,low risk,Agent
997,SPWL,2024,39,F,100000,NS,low risk,Agent
998,SPWL,2024,40,F,100000,NS,low risk,Agent
999,SPWL,2024,41,F,100000,NS,low risk,Agent
1000,SPWL,2024,42,F,100000,NS,low risk,Agent
1001,SPWL,2024,43,F,100000,NS,low risk,Agent
1002,SPWL,2024,44,F,100000,NS,low risk,Agent
1003,SPWL,2024,45,F,100000,NS,low risk,Agent
1004,SPWL,2024,46,F,100000,NS,low risk,Agent
1005,SPWL,2024,47,F,100000,NS,low risk,Agent
1006,SPWL,2024,48,F,100000,NS,low risk,Agent
1007,SPWL,2024,49,F,100000,NS,low risk,Agent
1008,SPWL,2024,50,F,100000,NS,low risk,Agent
1009,SPWL,2024,51,F,100000,NS,low risk,Agent
1010,SPWL,2024,52,F,100000,NS,low risk,Agent
1011,SPWL,2024,53,F,100000,NS,low risk,Agent
1012,SPWL,2024,54,F,100000,NS,low risk,Agent
1013,SPWL,2024,55,F,100000,NS,low risk,Agent
1014,SPWL,2024,56,F,100000,NS,low risk,Online
1015,SPWL,2024,57,F,100000,NS,low risk,Online
1016,SPWL,2024,58,F,100000,NS,low risk,Online
1017,SPWL,2024,59,F,100000,NS,low risk,Online
1018,SPWL,2024,60,F,100000,NS,low risk,Online
1019,SPWL,2024,61,F,100000,NS,low risk,Online
1020,SPWL,2024,62,F,100000,NS,low risk,Online
1021,SPWL,2024,63,F,100000,NS,low risk,Online
1022,SPWL,2024,64,F,100000,NS,low risk,Online
1023,SPWL,2024,65,F,100000,NS,low risk,Online
1024,SPWL,2024,35,F,100000,NS,low risk,Online
1025,SPWL,2024,36,F,100000,NS,low risk,Online
1026,SPWL,2024,37,F,100000,NS,low risk,Online
1027,SPWL,2024,38,F,100000,NS,low risk,Online
1028,SPWL,2024,39,F,100000,NS,low risk,Online
1029,SPWL,2024,40,F,100000,NS,low risk,Online
1030,SPWL,2024,41,F,100000,NS,low risk,Online
1031,SPWL,2024,42,F,100000,NS,low risk,Online
1032,SPWL,2024,43,F,100000,NS,low risk,Online
1033,SPWL,2024,44,F,100000,NS,low risk,Online
1034,SPWL,2024,45,F,100000,NS,low risk,Online
1035,SPWL,2024,46,F,100000,NS,low risk,Online
1036,SPWL,2024,47,F,100000,NS,low risk,Online
1037,SPWL,2024,48,F,100000,NS,low risk,Online
1038,SPWL,2024,49,F,100000,NS,low risk,Online
1039,SPWL,2024,50,F,100000,NS,low risk,Online
1040,SPWL,2024,51,F,100000,NS,low risk,Online
1041,SPWL,2024,52,F,100000,NS,low risk,Online
1042,SPWL,2024,53,F,100000,NS,low risk,Online
1043,SPWL,2024,54,F,100000,NS,low risk,Online
1044,SPWL,2024,55,F,100000,NS,low risk,Online
1045,SPWL,2024,56,F,100000,NS,low risk,Online
1046,SPWL,2024,57,F,100000,NS,low risk,Online
1047,SPWL,2024,58,F,100000,NS,low risk,Online
1048,SPWL,2024,59,F,100000,NS,low risk,Online
1049,SPWL,2024,60,F,100000,NS,low risk,Online
1050,SPWL,2024,61,F,100000,NS,low risk,Online
1051,SPWL,2024,62,F,100000,NS,low risk,Online
1052,SPWL,2024,63,F,100000,NS,low risk,Online
1053,SPWL,2024,64,F,100000,NS,low risk,Online
1054,SPWL,2024,65,F,100000,NS,low risk,Online
1055,SPWL,2024,35,F,100000,NS,low risk,Online
1056,SPWL,2024,36,F,100000,NS,low risk,Online
1057,SPWL,2024,37,F,100000,NS,low risk,Online
1058,SPWL,2024,38,F,100000,NS,low risk,Online
1059,SPWL,2024,39,F,100000,NS,low risk,Online
1060,SPWL,2024,40,F,100000,NS,low risk,Online
1061,SPWL,2024,41,F,100000,NS,low risk,Online
1062,SPWL,2024,42,F,100000,NS,low risk,Online
1063,SPWL,2024,43,F,100000,NS,low risk,Online
1064,SPWL,2024,44,F,100000,NS,low risk,Online
1065,SPWL,2024,45,F,100000,NS,low risk,Online
1066,SPWL,2024,46,F,100000,NS,low risk,Online
1067,SPWL,2024,47,F,100000,NS,low risk,Online
1068,SPWL,2024,48,F,100000,NS,low risk,Online
1069,SPWL,2024,49,F,100000,NS,low risk,Online
1070,SPWL,2024,50,F,100000,NS,low risk,Online
1071,SPWL,2024,51,F,100000,NS,low risk,Online
1072,SPWL,2024,52,F,100000,NS,low risk,Online
1073,SPWL,2024,53,F,100000,NS,low risk,Online
1074,SPWL,2024,54,F,100000,NS,low risk,Online
1075,SPWL,2024,55,F,100000,NS,low risk,Online
1076,SPWL,2024,56,F,100000,NS,low risk,Online
1077,SPWL,2024,57,F,100000,NS,low risk,Online
1078,SPWL,2024,58,F,100000,NS,low risk,Online
1079,SPWL,2024,59,F,100000,NS,low risk,Online
1080,SPWL,2024,60,F,100000,NS,low risk,Online
1081,SPWL,2024,61,F,100000,NS,low risk,Online
1082,SPWL,2024,62,F,100000,NS,low risk,Online
1083,SPWL,2024,63,F,100000,NS,low risk,Online
1084,SPWL,2024,64,F,100000,NS,low risk,Online
1085,SPWL,2024,65,F,100000,NS,low risk,Online
1086,SPWL,2024,35,F,100000,NS,low risk,Online
1087,SPWL,2024,36,F,100000,NS,low risk,Online
1088,SPWL,2024,37,F,100000,NS,low risk,Online
1089,SPWL,2024,38,F,100000,NS,low risk,Online
1090,SPWL,2024,39,F,100000,NS,low risk,Online
1091,SPWL,2024,40,F,100000,NS,low risk,Online
1092,SPWL,2024,41,F,100000,NS,low risk,Online
1093,SPWL,2024,42,F,100000,NS,low risk,Online
1094,SPWL,2024,43,F,100000,NS,low risk,Online
1095,SPWL,2024,44,F,100000,NS,low risk,Online
1096,SPWL,2024,45,F,100000,NS,low risk,Online
1097,SPWL,2024,46,F,100000,NS,low risk,Online
1098,SPWL,2024,47,F,100000,NS,low risk,Online
1099,SPWL,2024,48,F,100000,NS,low risk,Online
1100,SPWL,2024,49,F,100000,NS,low risk,Online
1101,SPWL,2024,50,F,100000,NS,low risk,Online
1102,SPWL,2024,51,F,100000,NS,low risk,Online
1103,SPWL,2024,52,F,100000,NS,low risk,Online
1104,SPWL,2024,53,F,100000,NS,low risk,Online
1105,SPWL,2024,54,F,100000,NS,low risk,Online
1106,SPWL,2024,55,F,100000,NS,low risk,Online
1107,SPWL,2024,56,F,100000,NS,low risk,Online
1108,SPWL,2024,57,F,100000,NS,low risk,Online
1109,SPWL,2024,58,F,100000,NS,low risk,Online
1110,SPWL,2024,59,F,100000,NS,low risk,Online
1111,SPWL,2024,60,F,100000,NS,low risk,Online
1112,SPWL,2024,61,F,100000,NS,low risk,Online
1113,SPWL,2024,62,F,100000,NS,low risk,Online
1114,SPWL,2024,63,F,100000,NS,low risk,Online
1115,SPWL,2024,64,F,100000,NS,low risk,Online
1116,SPWL,2024,65,F,100000,NS,low risk,Online
1117,SPWL,2024,35,F,100000,NS,low risk,Online
1118,SPWL,2024,36,F,100000,NS,low risk,Online
1119,SPWL,2024,37,F,100000,NS,low risk,Online
1120,SPWL,2024,38,F,100000,NS,low risk,Online
1121,SPWL,2024,39,F,100000,NS,low risk,Online
1122,SPWL,2024,40,F,100000,NS,low risk,Online
1123,SPWL,2024,41,F,100000,NS,low risk,Online
1124,SPWL,2024,42,F,100000,NS,low risk,Online
1125,SPWL,2024,43,F,100000,NS,low risk,Online
1126,SPWL,2024,44,F,100000,NS,low risk,Online
1127,SPWL,2024,45,F,100000,NS,low risk,Online
1128,SPWL,2024,46,F,100000,NS,low risk,Online
1129,SPWL,2024,47,F,100000,NS,low risk,Online
1130,SPWL,2024,48,F,100000,NS,low risk,Online
1131,SPWL,2024,49,F,100000,NS,low risk,Online
1132,SPWL,2024,50,F,100000,NS,low risk,Online
1133,SPWL,2024,51,F,100000,NS,low risk,Online
1134,SPWL,2024,52,F,100000,NS,low risk,Online
1135,SPWL,2024,53,F,100000,NS,low risk,Online
1136,SPWL,2024,54,F,100000,NS,low risk,Online
1137,SPWL,2024,55,F,100000,NS,low risk,Online
1138,SPWL,2024,56,F,100000,NS,low risk,Online
1139,SPWL,2024,57,F,100000,NS,low risk,Online
1140,SPWL,2024,58,F,100000,NS,low risk,Online
1141,SPWL,2024,59,F,100000,NS,low risk,Online
1142,SPWL,2024,60,F,100000,NS,low risk,Online
1143,SPWL,2024,61,F,100000,NS,low risk,Online
1144,SPWL,2024,62,F,100000,NS,low risk,Online
1145,SPWL,2024,63,F,100000,NS,low risk,Online
1146,SPWL,2024,64,F,100000,NS,low risk,Online
1147,SPWL,2024,65,F,100000,NS,low risk,Online
1148,SPWL,2024,35,F,100000,NS,low risk,Online
1149,SPWL,2024,36,F,100000,NS,low risk,Online
1150,SPWL,2024,37,F,100000,NS,low risk,Online
1151,SPWL,2024,38,F,100000,NS,low risk,Online
1152,SPWL,2024,39,F,100000,NS,low risk,Online
1153,SPWL,2024,40,F,100000,NS,low risk,Online
1154,SPWL,2024,41,F,100000,NS,low risk,Online
1155,SPWL,2024,42,F,100000,NS,low risk,Online
1156,SPWL,2024,43,F,100000,NS,low risk,Online
1157,SPWL,2024,44,F,100000,NS,low risk,Online
1158,SPWL,2024,45,F,100000,NS,low risk,Online
1159,SPWL,2024,46,F,100000,NS,low risk,Online
1160,SPWL,2024,47,F,100000,NS,low risk,Online
1161,SPWL,2024,48,F,100000,NS,low risk,Online
1162,SPWL,2024,49,F,100000,NS,low risk,Online
1163,SPWL,2024,50,F,100000,NS,low risk,Online
1164,SPWL,2024,51,F,100000,NS,low risk,Online
1165,SPWL,2024,52,F,100000,NS,low risk,Online
1166,SPWL,2024,53,F,100000,NS,low risk,Online
1167,SPWL,2024,54,F,100000,NS,low risk,Online
1168,SPWL,2024,55,F,100000,NS,low risk,Online
1169,SPWL,2024,56,F,100000,NS,low risk,Online
1170,SPWL,2024,57,F,100000,NS,low risk,Online
1171,SPWL,2024,58,F,100000,NS,low risk,Online
1172,SPWL,2024,59,F,100000,NS,low risk,Online
1173,SPWL,2024,60,F,100000,NS,low risk,Online
1174,SPWL,2024,61,F,100000,NS,low risk,Online
1175,SPWL,2024,62,F,100000,NS,low risk,Online
1176,SPWL,2024,63,F,100000,NS,low risk,Online
1177,SPWL,2024,64,F,100000,NS,low risk,Online
1178,SPWL,2024,65,F,100000,NS,low risk,Online
1179,SPWL,2024,35,F,100000,NS,low risk,Online
1180,SPWL,2024,36,F,100000,NS,low risk,Online
1181,SPWL,2024,37,F,100000,NS,low risk,Online
1182,SPWL,2024,38,F,100000,NS,low risk,Online
1183,SPWL,2024,39,F,100000,NS,low risk,Online
1184,SPWL,2024,40,F,100000,NS,low risk,Online
1185,SPWL,2024,41,F,100000,NS,low risk,Online
1186,SPWL,2024,42,F,100000,NS,low risk,Online
1187,SPWL,2024,43,F,100000,NS,low risk,Online
1188,SPWL,2024,44,F,100000,NS,low risk,Online
1189,SPWL,2024,45,F,100000,NS,low risk,Telemarketer
1190,SPWL,2024,46,F,100000,NS,low risk,Telemarketer
1191,SPWL,2024,47,F,100000,NS,low risk,Telemarketer
1192,SPWL,2024,48,F,100000,NS,low risk,Telemarketer
1193,SPWL,2024,49,F,100000,NS,low risk,Telemarketer
1194,SPWL,2024,50,F,100000,NS,low risk,Telemarketer
1195,SPWL,2024,51,F,100000,NS,low risk,Telemarketer
1196,SPWL,2024,52,F,100000,NS,low risk,Telemarketer
1197,SPWL,2024,53,F,100000,NS,low risk,Telemarketer
1198,SPWL,2024,54,F,100000,NS,low risk,Telemarketer
1199,SPWL,2024,55,F,100000,NS,low risk,Telemarketer
1200,SPWL,2024,56,F,100000,NS,low risk,Telemarketer
1201,SPWL,2024,57,F,100000,NS,low risk,Telemarketer
1202,SPWL,2024,58,F,100000,NS,low risk,Telemarketer
1203,SPWL,2024,59,F,100000,NS,low risk,Telemarketer
1204,SPWL,2024,60,F,100000,NS,low risk,Telemarketer
1205,SPWL,2024,61,F,100000,NS,low risk,Telemarketer
1206,SPWL,2024,62,F,100000,NS,low risk,Telemarketer
1207,SPWL,2024,63,F,100000,NS,low risk,Telemarketer
1208,SPWL,2024,64,F,100000,NS,low risk,Telemarketer
1209,SPWL,2024,65,F,100000,NS,low risk,Telemarketer
1210,SPWL,2024,35,F,100000,NS,low risk,Telemarketer
1211,SPWL,2024,36,F,100000,NS,low risk,Telemarketer
1212,SPWL,2024,37,F,100000,NS,low risk,Telemarketer
1213,SPWL,2024,38,F,100000,NS,low risk,Telemarketer
1214,SPWL,2024,39,F,100000,NS,low risk,Telemarketer
1215,SPWL,2024,40,F,100000,NS,low risk,Telemarketer
1216,SPWL,2024,41,F,100000,NS,low risk,Telemarketer
1217,SPWL,2024,42,F,100000,NS,low risk,Telemarketer
1218,SPWL,2024,43,F,100000,NS,low risk,Telemarketer
1219,SPWL,2024,44,F,100000,NS,low risk,Telemarketer
1220,SPWL,2024,45,F,100000,NS,low risk,Telemarketer
1221,SPWL,2024,46,F,100000,NS,low risk,Telemarketer
1222,SPWL,2024,47,F,100000,NS,low risk,Telemarketer
1223,SPWL,2024,48,F,100000,NS,low risk,Telemarketer
1224,SPWL,2024,49,F,100000,NS,low risk,Telemarketer
1225,SPWL,2024,50,F,100000,NS,low risk,Telemarketer
1226,SPWL,2024,51,F,100000,NS,low risk,Telemarketer
1227,SPWL,2024,52,F,100000,NS,low risk,Telemarketer
1228,SPWL,2024,53,F,100000,NS,low risk,Telemarketer
1229,SPWL,2024,54,F,100000,NS,low risk,Telemarketer
1230,SPWL,2024,55,F,100000,NS,low risk,Telemarketer
1231,SPWL,2024,56,F,100000,NS,low risk,Telemarketer
1232,SPWL,2024,57,F,100000,NS,low risk,Telemarketer
1233,SPWL,2024,58,F,100000,NS,low risk,Telemarketer
1234,SPWL,2024,59,F,100000,NS,low risk,Telemarketer
1235,SPWL,2024,60,F,100000,NS,low risk,Telemarketer
1236,SPWL,2024,61,F,100000,NS,low risk,Telemarketer
1237,SPWL,2024,62,F,100000,NS,low risk,Telemarketer
1238,SPWL,2024,63,F,100000,NS,low risk,Telemarketer
1239,SPWL,2024,64,F,100000,NS,low risk,Telemarketer
1240,SPWL,2024,65,F,100000,NS,low risk,Telemarketer
1241,SPWL,2024,35,F,100000,NS,low risk,Telemarketer
1242,SPWL,2024,36,F,100000,NS,low risk,Telemarketer
1243,SPWL,2024,37,F,100000,NS,low risk,Telemarketer
1244,SPWL,2024,38,F,100000,NS,low risk,Telemarketer
1245,SPWL,2024,39,F,100000,NS,low risk,Telemarketer
1246,SPWL,2024,40,F,100000,NS,low risk,Telemarketer
1247,SPWL,2024,41,F,100000,NS,low risk,Telemarketer
1248,SPWL,2024,42,F,100000,NS,low risk,Telemarketer
1249,SPWL,2024,43,F,100000,NS,low risk,Telemarketer
1250,SPWL,2024,44,F,100000,NS,low risk,Telemarketer
1251,SPWL,2024,45,F,100000,NS,low risk,Telemarketer
1252,SPWL,2024,46,F,100000,NS,low risk,Telemarketer
1253,SPWL,2024,47,F,100000,NS,low risk,Telemarketer
1254,SPWL,2024,48,F,100000,NS,low risk,Telemarketer
1255,SPWL,2024,49,F,100000,NS,low risk,Telemarketer
1256,SPWL,2024,50,F,100000,NS,low risk,Telemarketer
1257,SPWL,2024,51,F,100000,NS,low risk,Telemarketer
1258,SPWL,2024,52,F,100000,NS,low risk,Telemarketer
1259,SPWL,2024,53,F,100000,NS,low risk,Telemarketer
1260,SPWL,2024,54,F,100000,NS,low risk,Telemarketer
1261,SPWL,2024,55,F,100000,NS,low risk,Telemarketer
1262,SPWL,2024,56,F,100000,NS,low risk,Telemarketer
1263,SPWL,2024,57,F,100000,NS,low risk,Telemarketer
1264,SPWL,2024,58,F,100000,NS,low risk,Telemarketer
1265,SPWL,2024,59,F,100000,NS,low risk,Telemarketer
1266,SPWL,2024,60,F,100000,NS,low risk,Telemarketer
1267,SPWL,2024,61,F,100000,NS,low risk,Telemarketer
1268,SPWL,2024,62,F,100000,NS,low risk,Telemarketer
1269,SPWL,2024,63,F,100000,NS,low risk,Telemarketer
1270,SPWL,2024,64,F,100000,NS,low risk,Telemarketer
1271,SPWL,2024,65,F,100000,NS,low risk,Telemarketer
1272,SPWL,2024,35,F,100000,NS,low risk,Telemarketer
1273,SPWL,2024,36,F,100000,NS,low risk,Telemarketer
1274,SPWL,2024,37,F,100000,NS,low risk,Telemarketer
1275,SPWL,2024,38,F,100000,NS,low risk,Telemarketer
1276,SPWL,2024,39,F,100000,NS,low risk,Telemarketer
1277,SPWL,2024,40,F,100000,NS,moderate risk,Agent
1278,SPWL,2024,41,F,100000,NS,moderate risk,Agent
1279,SPWL,2024,42,F,100000,NS,moderate risk,Agent
1280,SPWL,2024,43,F,100000,NS,moderate risk,Agent
1281,SPWL,2024,44,F,100000,NS,moderate risk,Agent
1282,SPWL,2024,45,F,100000,NS,moderate risk,Agent
1283,SPWL,2024,46,F,100000,NS,moderate risk,Agent
1284,SPWL,2024,47,F,100000,NS,moderate risk,Agent
1285,SPWL,2024,48,F,100000,NS,moderate risk,Agent
1286,SPWL,2024,49,F,100000,NS,moderate risk,Agent
1287,SPWL,2024,50,F,100000,NS,moderate risk,Agent
1288,SPWL,2024,51,F,100000,NS,moderate risk,Agent
1289,SPWL,2024,52,F,100000,NS,moderate risk,Agent
1290,SPWL,2024,53,F,100000,NS,moderate risk,Agent
1291,SPWL,2024,54,F,100000,NS,moderate risk,Agent
1292,SPWL,2024,55,F,100000,NS,moderate risk,Agent
1293,SPWL,2024,56,F,100000,NS,moderate risk,Agent
1294,SPWL,2024,57,F,100000,NS,moderate risk,Agent
1295,SPWL,2024,58,F,100000,NS,moderate risk,Agent
1296,SPWL,2024,59,F,100000,NS,moderate risk,Agent
1297,SPWL,2024,60,F,100000,NS,moderate risk,Agent
1298,SPWL,2024,61,F,100000,NS,moderate risk,Agent
1299,SPWL,2024,62,F,100000,NS,moderate risk,Agent
1300,SPWL,2024,63,F,100000,NS,moderate risk,Agent
1301,SPWL,2024,64,F,100000,NS,moderate risk,Agent
1302,SPWL,2024,65,F,100000,NS,moderate risk,Agent
1303,SPWL,2024,35,F,100000,NS,moderate risk,Agent
1304,SPWL,2024,36,F,100000,NS,moderate risk,Agent
1305,SPWL,2024,37,F,100000,NS,moderate risk,Agent
1306,SPWL,2024,38,F,100000,NS,moderate risk,Agent
1307,SPWL,2024,39,F,100000,NS,moderate risk,Agent
1308,SPWL,2024,40,F,100000,NS,moderate risk,Agent
1309,SPWL,2024,41,F,100000,NS,moderate risk,Agent
1310,SPWL,2024,42,F,100000,NS,moderate risk,Agent
1311,SPWL,2024,43,F,100000,NS,moderate risk,Agent
1312,SPWL,2024,44,F,100000,NS,moderate risk,Agent
1313,SPWL,2024,45,F,100000,NS,moderate risk,Agent
1314,SPWL,2024,46,F,100000,NS,moderate risk,Agent
1315,SPWL,2024,47,F,100000,NS,moderate risk,Agent
1316,SPWL,2024,48,F,100000,NS,moderate risk,Agent
1317,SPWL,2024,49,F,100000,NS,moderate risk,Agent
1318,SPWL,2024,50,F,100000,NS,moderate risk,Agent
1319,SPWL,2024,51,F,100000,NS,moderate risk,Agent
1320,SPWL,2024,52,F,100000,NS,moderate risk,Agent
1321,SPWL,2024,53,F,100000,NS,moderate risk,Agent
1322,SPWL,2024,54,F,100000,NS,moderate risk,Agent
1323,SPWL,2024,55,F,100000,NS,moderate risk,Agent
1324,SPWL,2024,56,F,100000,NS,moderate risk,Agent
1325,SPWL,2024,57,F,100000,NS,moderate risk,Agent
1326,SPWL,2024,58,F,100000,NS,moderate risk,Agent
1327,SPWL,2024,59,F,100000,NS,moderate risk,Agent
1328,SPWL,2024,60,F,100000,NS,moderate risk,Agent
1329,SPWL,2024,61,F,100000,NS,moderate risk,Agent
1330,SPWL,2024,62,F,100000,NS,moderate risk,Agent
1331,SPWL,2024,63,F,100000,NS,moderate risk,Agent
1332,SPWL,2024,64,F,100000,NS,moderate risk,Agent
1333,SPWL,2024,65,F,100000,NS,moderate risk,Agent
1334,SPWL,2024,35,F,100000,NS,moderate risk,Agent
1335,SPWL,2024,36,F,100000,NS,moderate risk,Agent
1336,SPWL,2024,37,F,100000,NS,moderate risk,Agent
1337,SPWL,2024,38,F,100000,NS,moderate risk,Agent
1338,SPWL,2024,39,F,100000,NS,moderate risk,Agent
1339,SPWL,2024,40,F,100000,NS,moderate risk,Agent
1340,SPWL,2024,41,F,100000,NS,moderate risk,Agent
1341,SPWL,2024,42,F,100000,NS,moderate risk,Agent
1342,SPWL,2024,43,F,100000,NS,moderate risk,Agent
1343,SPWL,2024,44,F,100000,NS,moderate risk,Agent
1344,SPWL,2024,45,F,100000,NS,moderate risk,Agent
1345,SPWL,2024,46,F,100000,NS,moderate risk,Agent
1346,SPWL,2024,47,F,100000,NS,moderate risk,Agent
1347,SPWL,2024,48,F,100000,NS,moderate risk,Agent
1348,SPWL,2024,49,F,100000,NS,moderate risk,Agent
1349,SPWL,2024,50,F,100000,NS,moderate risk,Agent
1350,SPWL,2024,51,F,100000,NS,moderate risk,Agent
1351,SPWL,2024,52,F,100000,NS,moderate risk,Agent
1352,SPWL,2024,53,F,100000,NS,moderate risk,Agent
1353,SPWL,2024,54,F,100000,NS,moderate risk,Agent
1354,SPWL,2024,55,F,100000,NS,moderate risk,Agent
1355,SPWL,2024,56,F,100000,NS,moderate risk,Agent
1356,SPWL,2024,57,F,100000,NS,moderate risk,Agent
1357,SPWL,2024,58,F,100000,NS,moderate risk,Agent
1358,SPWL,2024,59,F,100000,NS,moderate risk,Agent
1359,SPWL,2024,60,F,100000,NS,moderate risk,Agent
1360,SPWL,2024,61,F,100000,NS,moderate risk,Agent
1361,SPWL,2024,62,F,100000,NS,moderate risk,Agent
1362,SPWL,2024,63,F,100000,NS,moderate risk,Agent
1363,SPWL,2024,64,F,100000,NS,moderate risk,Agent
1364,SPWL,2024,65,F,100000,NS,moderate risk,Agent
1365,SPWL,2024,35,F,100000,NS,moderate risk,Agent
1366,SPWL,2024,36,F,100000,NS,moderate risk,Agent
1367,SPWL,2024,37,F,100000,NS,moderate risk,Agent
1368,SPWL,2024,38,F,100000,NS,moderate risk,Agent
1369,SPWL,2024,39,F,100000,NS,moderate risk,Agent
1370,SPWL,2024,40,F,100000,NS,moderate risk,Agent
1371,SPWL,2024,41,F,100000,NS,moderate risk,Agent
1372,SPWL,2024,42,F,100000,NS,moderate risk,Agent
1373,SPWL,2024,43,F,100000,NS,moderate risk,Agent
1374,SPWL,2024,44,F,100000,NS,moderate risk,Agent
1375,SPWL,2024,45,F,100000,NS,moderate risk,Agent
1376,SPWL,2024,46,F,100000,NS,moderate risk,Agent
1377,SPWL,2024,47,F,100000,NS,moderate risk,Agent
1378,SPWL,2024,48,F,100000,NS,moderate risk,Agent
1379,SPWL,2024,49,F,100000,NS,moderate risk,Agent
1380,SPWL,2024,50,F,100000,NS,moderate risk,Agent
1381,SPWL,2024,51,F,100000,NS,moderate risk,Agent
1382,SPWL,2024,52,F,100000,NS,moderate risk,Agent
1383,SPWL,2024,53,F,100000,NS,moderate risk,Agent
1384,SPWL,2024,54,F,100000,NS,moderate risk,Agent
1385,SPWL,2024,55,F,100000,NS,moderate risk,Agent
1386,SPWL,2024,56,F,100000,NS,moderate risk,Agent
1387,SPWL,2024,57,F,100000,NS,moderate risk,Agent
